Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","107","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","107.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","107.7","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","107.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","108.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","109.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","108.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","109.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","109.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","109.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2018","2018","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","109.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","109.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","110.2","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","110.4","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","110.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","110.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","110.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","111.4","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","110.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","111.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","111.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","111.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2019","2019","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","111.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","111.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","111.2","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","111.2","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","111.7","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","111.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","112.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","112.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","112.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","112.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","113.2","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","112.4","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2020","2020","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","112.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","114.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","114.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","114.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","115","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","114.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","115.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","116.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","116.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","117.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","117.2","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","118.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2021","2021","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","118.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","117.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","119.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","119.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","121.2","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","121.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","122.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","124.2","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","123.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","125.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","126","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","125.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2022","2022","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","125.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","126.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","126.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","127.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","129","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","129.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","130.4","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","130.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","129.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","129.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","131.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","131.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2023","2023","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","131.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","132","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","132.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","132.6","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7004","April","6125","Value","","133.7","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7005","May","6125","Value","","133.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7006","June","6125","Value","","133.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7007","July","6125","Value","","134.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7008","August","6125","Value","","133.3","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7009","September","6125","Value","","133.7","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7010","October","6125","Value","","134.5","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7011","November","6125","Value","","134.9","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2024","2024","23012","Consumer Prices, General Indices (2015 = 100)","7012","December","6125","Value","","134.8","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7001","January","6125","Value","","135.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7002","February","6125","Value","","137","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2025","2025","23012","Consumer Prices, General Indices (2015 = 100)","7003","March","6125","Value","","136.1","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7001","January","6121","Value","%","2.46085","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7002","February","6121","Value","%","0.545256","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7003","March","6121","Value","%","0.326442","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7004","April","6121","Value","%","0.870511","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7005","May","6121","Value","%","0.759219","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7006","June","6121","Value","%","-1.077586","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7007","July","6121","Value","%","-0.322928","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7008","August","6121","Value","%","0.434783","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7009","September","6121","Value","%","-0.322581","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7010","October","6121","Value","%","0.217628","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7011","November","6121","Value","%","-0.75594","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2010","2010","23014","Food price inflation","7012","December","6121","Value","%","-0.541712","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7001","January","6121","Value","%","-1.637555","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7002","February","6121","Value","%","0.32538","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7003","March","6121","Value","%","-0.21692","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7004","April","6121","Value","%","-1.078749","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7005","May","6121","Value","%","-0.753498","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7006","June","6121","Value","%","-0.108932","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7007","July","6121","Value","%","1.187905","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7008","August","6121","Value","%","-0.21645","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7009","September","6121","Value","%","0.539374","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7010","October","6121","Value","%","0.651466","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7011","November","6121","Value","%","0.326442","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2011","2011","23014","Food price inflation","7012","December","6121","Value","%","-0.108932","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7001","January","6121","Value","%","2.108768","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7002","February","6121","Value","%","1.297297","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7003","March","6121","Value","%","2.173913","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7004","April","6121","Value","%","1.090513","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7005","May","6121","Value","%","1.952278","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7006","June","6121","Value","%","2.181025","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7007","July","6121","Value","%","0.747065","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7008","August","6121","Value","%","0.976139","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7009","September","6121","Value","%","0.858369","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7010","October","6121","Value","%","0.431499","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7011","November","6121","Value","%","0.976139","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2012","2012","23014","Food price inflation","7012","December","6121","Value","%","-0.218103","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7001","January","6121","Value","%","0.108696","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7002","February","6121","Value","%","-1.067236","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7003","March","6121","Value","%","-1.914894","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7004","April","6121","Value","%","0.539374","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7005","May","6121","Value","%","0","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7006","June","6121","Value","%","0.533618","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7007","July","6121","Value","%","2.224576","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7008","August","6121","Value","%","2.900107","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7009","September","6121","Value","%","1.702128","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7010","October","6121","Value","%","2.470462","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7011","November","6121","Value","%","2.470462","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2013","2013","23014","Food price inflation","7012","December","6121","Value","%","2.73224","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7001","January","6121","Value","%","3.040174","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7002","February","6121","Value","%","3.77562","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7003","March","6121","Value","%","5.206074","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7004","April","6121","Value","%","3.111588","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7005","May","6121","Value","%","3.404255","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7006","June","6121","Value","%","2.653928","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7007","July","6121","Value","%","3.316062","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7008","August","6121","Value","%","2.818372","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7009","September","6121","Value","%","2.405858","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7010","October","6121","Value","%","2.410901","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7011","November","6121","Value","%","2.620545","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2014","2014","23014","Food price inflation","7012","December","6121","Value","%","2.446809","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7001","January","6121","Value","%","2.423604","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7002","February","6121","Value","%","3.014553","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7003","March","6121","Value","%","0.721649","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7004","April","6121","Value","%","2.081165","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7005","May","6121","Value","%","2.572016","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7006","June","6121","Value","%","4.136505","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7007","July","6121","Value","%","2.908726","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7008","August","6121","Value","%","3.248731","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7009","September","6121","Value","%","4.085802","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7010","October","6121","Value","%","3.275333","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7011","November","6121","Value","%","3.779367","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2015","2015","23014","Food price inflation","7012","December","6121","Value","%","2.38837","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7001","January","6121","Value","%","1.748971","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7002","February","6121","Value","%","3.229062","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7003","March","6121","Value","%","1.330604","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7004","April","6121","Value","%","3.975535","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7005","May","6121","Value","%","2.407222","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7006","June","6121","Value","%","2.383317","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7007","July","6121","Value","%","3.411306","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7008","August","6121","Value","%","3.244838","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7009","September","6121","Value","%","2.649657","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7010","October","6121","Value","%","3.171457","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7011","November","6121","Value","%","1.574803","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2016","2016","23014","Food price inflation","7012","December","6121","Value","%","1.724138","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7001","January","6121","Value","%","2.022245","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7002","February","6121","Value","%","0.097752","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7003","March","6121","Value","%","3.030303","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7004","April","6121","Value","%","-2.058824","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7005","May","6121","Value","%","0.685602","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7006","June","6121","Value","%","0.872939","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7007","July","6121","Value","%","0.659755","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7008","August","6121","Value","%","-1.714286","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7009","September","6121","Value","%","-1.912046","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7010","October","6121","Value","%","-1.152738","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7011","November","6121","Value","%","-0.775194","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2017","2017","23014","Food price inflation","7012","December","6121","Value","%","0.598205","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7001","January","6121","Value","%","2.576809","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7002","February","6121","Value","%","3.027344","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7003","March","6121","Value","%","1.568627","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7004","April","6121","Value","%","3.903904","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7005","May","6121","Value","%","1.070039","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7006","June","6121","Value","%","0.384615","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7007","July","6121","Value","%","1.310861","E","Estimated value",""
"CP","Consumer Price Indices","578","Norway","2018","2018","23014","Food price inflation","7008","August","6121","Value","%","3.197674","E","Estimated value",""
